Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
9.183455538749694824e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.112000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.282477021217346191e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.381502342224121094e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.264000000000000057e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.480524611473083496e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.579546809196472168e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.678569126129150391e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.264000000000000057e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.777591395378112793e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.257000000000000028e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.876613807678222656e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.269999999999999929e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.975635957717895508e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.257000000000000028e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.007465834617614746e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.269999999999999929e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.017368056774139404e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.027270319461822510e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.037172539234161377e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.047074773311614990e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.264000000000000057e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.056976997852325439e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.066879310607910156e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.267000000000000171e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.076781620979309082e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.267000000000000171e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.086683773994445801e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.096591093540191650e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.264000000000000057e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.106493330001831055e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.116395540237426758e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.264000000000000057e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.126297783851623535e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.267000000000000171e+01,2.112000000000000099e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.136200010776519775e+02,1.000000000000000000e+02,0.000000000000000000e+00,2.264000000000000057e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
